Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
11141,3522033,108000.0,1959,1,100,137.1,4.7,1.3,,40.610927000000004,-73.984477,11.0,258.0,6.682734967655067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,4926033,51007.0,1937,1,100,124.3,5.7,1.1,,40.840342,-73.922157,4.0,211.0,5.647212123167807,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,1770367,1596521.0,1989,1,100,77.1,17.1,0.0,,40.761758,-73.986503,4.0,127.0,5.005957704545144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,5944269,51080.0,1915,1,100,89.8,6.7,0.2,59.06,40.801840999999996,-73.9647,7.0,195.0,5.445874930905651,4.078553876315777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2802829,377214.0,1920,1,100,72.1,9.1,0.4,,40.70674,-74.01009499999999,1.0,7.0,6.724553334760875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,2638789,107376.0,1924,1,100,63.0,4.3,0.5,26.06,40.780153000000006,-73.985326,7.0,159.0,5.608738925969307,3.260401571696699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14284,2795529,138240.0,1962,1,100,104.5,5.3,0.8,110.6,,,,,6.531897515626631,4.7059200890882344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2740925,168000.0,1915,1,100,101.0,4.0,0.9,52.55,40.833633,-73.938755,12.0,24301.0,6.550651671751851,3.96176509732296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,2785355,70994.0,1944,1,100,108.2,5.3,0.1,,40.832276,-73.927171,4.0,189.0,6.125995440065588,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,4056097,77066.0,1890,1,100,72.4,,,12.71,40.721993,-73.99969300000001,2.0,49.0,5.230038525794742,2.542389085201363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,2794397,165200.0,1962,1,100,76.8,4.6,0.7,35.17,40.783854999999996,-73.946189,8.0,15601.0,6.259963800142989,3.5601934464858913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11794,5533754,149520.0,1966,1,95,83.3,5.8,0.7,49.98,40.629622999999995,-73.92410699999999,18.0,728.0,6.212205213805881,3.9116229254068062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,3762131,71541.0,2006,1,100,77.2,11.0,0.4,123.26,40.748301,-73.993987,5.0,95.0,5.14166355650266,4.814295945534097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13385,2803866,57909.0,1937,1,100,82.8,4.1,0.7,40.72,,,,,5.3471075307174685,3.7067193722422673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10589,4403923,65296.0,1962,1,100,62.5,3.6,0.5,45.47,40.651236,-73.95829300000001,14.0,79602.0,5.160204064418402,3.8170527678369193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,2564600,136220.0,2007,1,100,50.9,6.3,0.3,28.35,,,,,5.46721590300985,3.3446270301737613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12880,4035685,232000.0,1965,1,100,72.5,4.8,0.6,118.46,,,,,6.59959835334097,4.774575350848819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11225,3533648,144060.0,1961,1,100,92.7,3.7,0.8,59.89,40.628494,-73.971295,14.0,46201.0,6.429396845353648,4.092509546276371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6634,3512812,57500.0,1922,1,100,76.7,4.1,0.7,,40.83417,-73.919989,4.0,197.0,5.345677937907874,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,2638808,66962.0,1938,1,100,79.9,4.1,0.0,43.65,40.771508000000004,-73.95482,8.0,134.0,5.777652323222656,3.776203282285611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4954483,117922.0,1960,1,95,24.2,5.6,0.0,,40.824282000000004,-73.874792,9.0,48.0,3.349904087274605,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12534,4419441,83272.0,1956,1,100,59.0,2.8,0.5,59.72,,,,,5.4693251634417175,4.089666972670989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4065,4952370,105000.0,1928,1,100,41.1,3.7,0.0,,40.758775,-73.964005,6.0,108.0,1.7047480922384253,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,2796722,64200.0,1949,1,100,54.9,2.7,0.5,29.96,40.626471,-73.97091400000001,12.0,46202.0,5.280153395920365,3.3998631586490187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,2386543,217720.0,1968,1,100,76.3,8.6,0.5,,40.774183,-73.952952,8.0,138.0,6.290086559598097,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,2556738,73640.0,2006,1,100,82.0,,,63.31,,,,,5.600272098286537,4.148043294556035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8348,3531878,758733.0,2007,1,100,190.9,31.1,0.8,,40.842742,-73.838406,11.0,284.0,7.818390046000134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,2817542,316832.0,1910,1,100,89.7,19.0,0.0,6.98,40.729884000000006,-73.992993,2.0,57.0,6.26625133157403,1.9430489167742813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,3394226,502197.0,1930,1,100,36.0,11.2,,,40.621137,-74.075102,1.0,27.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2395,4409985,57538.0,1975,1,100,28.7,8.6,,,40.738716,-73.984963,6.0,68.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,2665215,66564.0,1941,1,100,79.7,6.3,0.6,,40.838196,-73.91118399999999,4.0,225.0,5.3171391207886245,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,2806535,111920.0,1986,1,100,110.9,16.9,0.0,,40.776857,-73.961262,8.0,142.0,1.4816045409242156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,2790319,58342.0,1915,1,100,119.3,22.4,,,40.758136,-73.97627,5.0,102.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7907,3528605,50676.0,2012,1,100,70.8,8.3,0.5,44.75,40.872267,-73.887704,7.0,413.0,4.7140245909001735,3.8010914447208646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,4384851,416668.0,1960,1,100,58.5,5.4,0.4,,40.776501,-73.943646,8.0,14402.0,6.852982253134845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,5244598,51611.0,1910,1,100,95.3,4.0,0.9,69.75,40.641163,-73.958252,14.0,51602.0,5.404027820970151,4.244917420701475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,3448557,449437.0,1970,1,100,51.5,11.3,,12.43,40.745539,-73.982453,5.0,72.0,,2.5201129055226197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2808077,179142.0,1925,1,100,101.3,13.0,0.1,78.45,40.748607,-73.978104,6.0,80.0,6.627247410278357,4.362461479179042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13384,2803653,56636.0,1937,1,100,73.7,4.4,0.6,54.07,,,,,5.1664987919271885,3.9902795033939134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,2652903,53000.0,1942,1,100,93.0,6.6,0.7,102.74,40.834049,-73.915724,4.0,17901.0,5.279644101282416,4.632201525039122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11991,5866453,294821.0,2013,1,100,69.7,5.9,0.5,,,,,,6.3980956418561155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6875,2506975,66078.0,1940,1,100,88.3,4.6,0.8,100.08,40.82871,-73.904634,3.0,185.0,5.5302224235308195,4.605969866158656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,4028410,107300.0,1910,1,100,74.5,9.2,0.5,36.65,40.717036,-74.009354,1.0,39.0,5.516247350809359,3.6014134283326604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14673,2791888,293677.0,1963,1,100,40.1,0.9,,29.11,,,,,6.355065451117447,3.371081757757532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222,2676211,67142.0,1958,1,100,67.3,,0.6,54.18,40.630519,-73.96727299999999,14.0,460.0,5.2847254130285695,3.992311836656949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,2777175,67824.0,1938,1,100,55.5,5.8,0.4,35.88,40.679515,-73.990525,6.0,75.0,4.841032509710076,3.5801800371905954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,2653159,59400.0,1940,1,100,98.5,4.4,,65.4,40.857841,-73.89660699999999,5.0,38301.0,5.9293231505701325,4.180522258463153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13199,2775303,292651.0,1952,3,100,76.2,3.0,0.7,,,,,,6.9541616517962925,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12888,5877419,263927.0,1966,1,100,115.5,17.0,0.6,,,,,,6.664281461194676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12627,4408010,73800.0,1950,1,100,91.2,4.7,0.8,88.73,,,,,5.70877001616724,4.485598050847247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6162,2665120,59208.0,1936,1,100,107.3,8.8,0.8,106.54,40.850682,-73.937528,12.0,265.0,5.310245937413311,4.668520501488853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14129,2800705,65976.0,1938,1,100,102.4,5.3,0.9,,,,,,5.689345426858432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,2659991,63272.0,1944,1,100,98.5,4.0,0.9,117.2,40.650826,-73.96194,14.0,50801.0,5.729125282327996,4.763881877142913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214,4039200,144460.0,1967,1,100,118.9,4.6,,66.89,40.832295,-73.859314,9.0,72.0,7.042635761175955,4.203049479130317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11215,3533623,138600.0,1937,1,100,78.2,3.1,0.7,50.9,40.629723999999996,-73.97150699999999,14.0,460.0,6.20979654142497,3.929862923556477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,1045358,656436.0,1994,1,95,86.6,19.6,,27.98,40.75745,-73.973798,5.0,102.0,,3.331489969237335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8651,5802563,136913.0,1963,1,100,90.7,4.9,0.8,51.67,40.835994,-73.817285,10.0,27402.0,6.30645775205207,3.9448773422990935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,4926015,564196.0,1963,1,100,21.7,5.9,0.0,,40.767022,-73.979448,5.0,137.0,3.3978584803966405,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13265,5857041,97104.0,1963,1,100,104.2,5.7,0.9,63.73,,,,,6.071199515126835,4.154655409326203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14380,2787516,54615.0,2006,1,100,81.8,5.5,0.7,130.86,,,,,5.205104984825858,4.874128049441593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
627,4402600,52005.0,1900,1,95,38.2,6.0,0.2,29.54,40.705618,-74.004162,1.0,1502.0,3.8522730010223722,3.3857452771032337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,3380730,232133.0,1927,1,100,60.7,9.5,,,40.742803,-73.984468,5.0,56.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14117,2735023,74928.0,1955,1,100,86.9,4.1,0.0,67.86,,,,,5.963065072586284,4.2174467593560845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12536,4040466,58020.0,1937,1,100,86.7,3.4,0.8,48.31,,,,,5.47058858748849,3.8776385785663154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5596,2803612,112000.0,1987,1,100,81.7,6.0,0.7,46.36,40.809719,-73.953411,9.0,20901.0,5.896054362303324,3.836437018471551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,5819202,71539.0,1999,1,100,93.2,15.3,0.4,,40.707753000000004,-74.006918,1.0,1502.0,5.03500265054455,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13031,5834191,61700.0,1938,1,100,80.5,2.8,0.8,,,,,,5.595454597770573,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,3579489,306928.0,2008,1,100,114.3,9.5,0.8,25.11,40.764285,-73.958312,8.0,116.0,7.184250005793341,3.2232661731694936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11008,2817633,51840.0,1950,1,100,89.3,,,,40.637545,-74.03607,10.0,34.0,5.344723739362192,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,2655580,77820.0,1927,1,100,130.2,4.6,1.2,132.44,40.874862,-73.910845,8.0,309.0,6.156131168663216,4.886129712679046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,1461767,1899211.0,1963,1,100,108.3,16.1,0.0,31.88,40.760857,-73.97971700000001,5.0,104.0,4.792479284293085,3.461978853922014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10616,2610348,112884.0,1939,1,100,68.7,3.3,0.6,58.17,40.647389000000004,-73.959243,14.0,51002.0,5.975335165178098,4.06336975792267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11067,3522106,81000.0,1926,1,100,126.2,4.5,1.2,194.45,40.623903000000006,-74.027889,10.0,138.0,6.307187279715285,5.270175060601757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,2716923,66000.0,2003,1,100,92.3,4.6,0.8,,40.823190000000004,-73.914387,3.0,141.0,5.583120298248974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,2734528,106763.0,1924,1,100,59.1,3.2,0.5,30.02,40.79909,-73.97215600000001,7.0,187.0,5.604698516432302,3.401863826205316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532,3136193,239712.0,1980,1,100,75.3,5.4,0.6,,40.825375,-73.917846,4.0,173.0,6.576887309080756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13710,2777301,76649.0,1963,1,100,104.4,4.5,1.0,,,,,,5.8944028342648505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162,2960351,121425.0,1980,1,100,46.4,,,29.07,,,,,5.256453162449338,3.3697067145707846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9696,4046352,60020.0,2006,1,100,111.1,11.4,0.7,,40.694243,-73.96322099999999,2.0,191.0,5.521460917862246,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,5861024,76660.0,2000,1,100,84.0,14.4,0.3,38.79,40.757335999999995,-73.98401700000001,5.0,119.0,5.18122159467179,3.6581624814518756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
